Const,Your Rating,Date Rated,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
tt0112913,8,2001-12-25,Do lok tin si,https://www.imdb.com/title/tt0112913/,movie,7.7,99,1995,"Comedy, Crime, Drama, Romance",23411,1995-09-06,Kar-Wai Wong
tt1130988,2,2010-06-04,JCVD,https://www.imdb.com/title/tt1130988/,movie,7.1,97,2008,"Comedy, Crime, Drama",36816,2008-06-04,Mabrouk El Mechri
tt0113149,8,2000-10-06,Gazon maudit,https://www.imdb.com/title/tt0113149/,movie,6.4,104,1995,Comedy,4458,1995-01-18,Josiane Balasko
tt0113161,2,2000-04-11,Get Shorty,https://www.imdb.com/title/tt0113161/,movie,6.9,105,1995,"Comedy, Crime, Thriller",73546,1995-10-20,Barry Sonnenfeld
tt1131729,5,2013-12-01,The Boat That Rocked,https://www.imdb.com/title/tt1131729/,movie,7.4,135,2009,"Comedy, Drama, Music",105149,2009-04-01,Richard Curtis
tt0113189,3,2001-06-11,GoldenEye,https://www.imdb.com/title/tt0113189/,movie,7.2,130,1995,"Action, Adventure, Thriller",231398,1995-11-13,Martin Campbell
tt0113247,9,2013-01-02,La haine,https://www.imdb.com/title/tt0113247/,movie,8.1,98,1995,"Crime, Drama",139710,1995-05-27,Mathieu Kassovitz
tt1132594,7,2015-08-15,Louise-Michel,https://www.imdb.com/title/tt1132594/,movie,6.5,94,2008,Comedy,2304,2008-09-23,"Gustave Kervern, Benoît Delépine"
tt1132620,8,2011-06-02,Män som hatar kvinnor,https://www.imdb.com/title/tt1132620/,movie,7.8,152,2009,"Crime, Drama, Mystery, Thriller",203874,2009-02-27,Niels Arden Oplev
tt0113277,8,2001-04-08,Heat,https://www.imdb.com/title/tt0113277/,movie,8.2,170,1995,"Crime, Drama, Thriller",550821,1995-12-06,Michael Mann
tt0113481,4,2003-06-15,Johnny Mnemonic,https://www.imdb.com/title/tt0113481/,movie,5.7,96,1995,"Action, Drama, Sci-Fi, Thriller",64433,1995-04-15,Robert Longo
tt0113501,8,2001-01-26,Just Cause,https://www.imdb.com/title/tt0113501/,movie,6.4,102,1995,"Action, Crime, Drama, Mystery, Thriller",23535,1995-02-17,Arne Glimcher
tt1135092,7,2010-01-04,The Limits of Control,https://www.imdb.com/title/tt1135092/,movie,6.3,116,2009,"Crime, Drama, Mystery, Thriller",18951,2009-05-01,Jim Jarmusch
tt0113568,9,2001-10-31,Kôkaku Kidôtai,https://www.imdb.com/title/tt0113568/,movie,8.0,83,1995,"Animation, Action, Crime, Drama, Mystery, Sci-Fi, Thriller",122556,1995-09-23,Mamoru Oshii
tt1135971,8,2008-04-07,Jin bi hui huang,https://www.imdb.com/title/tt1135971/,movie,6.8,90,2007,Drama,50,2007-10-01,Robin Shouming Weng
tt0113627,7,2002-11-03,Leaving Las Vegas,https://www.imdb.com/title/tt0113627/,movie,7.5,111,1995,"Drama, Romance",110696,1995-09-15,Mike Figgis
tt1136608,8,2011-05-09,District 9,https://www.imdb.com/title/tt1136608/,movie,7.9,112,2009,"Action, Sci-Fi, Thriller",623258,2009-08-13,Neill Blomkamp
tt0113703,4,2013-11-30,Love Letter,https://www.imdb.com/title/tt0113703/,movie,8.0,117,1995,"Drama, Romance",6681,1995-03-25,Shunji Iwai
tt0113799,9,2001-09-13,Memorîzu,https://www.imdb.com/title/tt0113799/,movie,7.6,113,1995,"Animation, Comedy, Fantasy, Horror, Sci-Fi, Thriller",14629,1995-12-23,"Katsuhiro Ôtomo, Tensai Okamura, Kôji Morimoto"
tt0113824,6,2020-02-24,Mimi wo sumaseba,https://www.imdb.com/title/tt0113824/,movie,7.9,111,1995,"Animation, Drama, Family, Music, Romance",45241,1995-07-15,Yoshifumi Kondô
tt0113828,9,2000-10-23,Les misérables,https://www.imdb.com/title/tt0113828/,movie,7.4,175,1995,"Drama, History",3512,1995-03-22,Claude Lelouch
tt0113870,9,2000-10-23,Murder in the First,https://www.imdb.com/title/tt0113870/,movie,7.3,122,1995,"Drama, Thriller",25656,1995-01-20,Marc Rocco
tt1139328,5,2012-10-01,The Ghost Writer,https://www.imdb.com/title/tt1139328/,movie,7.2,128,2010,"Drama, Mystery, Thriller",152650,2010-02-12,Roman Polanski
tt0114134,8,2002-01-07,The Pillow Book,https://www.imdb.com/title/tt0114134/,movie,6.7,126,1996,Drama,12039,1996-05-12,Peter Greenaway
tt0114148,1,2000-08-13,Pocahontas,https://www.imdb.com/title/tt0114148/,movie,6.7,81,1995,"Animation, Adventure, Drama, Family, Musical, Romance",162450,1995-06-15,"Eric Goldberg, Mike Gabriel"
tt0114323,8,2004-10-13,Safe,https://www.imdb.com/title/tt0114323/,movie,7.2,119,1995,Drama,12439,1995-01-25,Todd Haynes
tt0114369,8,2001-04-08,Se7en,https://www.imdb.com/title/tt0114369/,movie,8.6,127,1995,"Crime, Drama, Mystery, Thriller",1371417,1995-09-15,David Fincher
tt0114508,2,2001-09-17,Species,https://www.imdb.com/title/tt0114508/,movie,5.8,108,1995,"Action, Horror, Sci-Fi, Thriller",71783,1995-07-07,Roger Donaldson
tt0114558,9,2001-04-08,Strange Days,https://www.imdb.com/title/tt0114558/,movie,7.2,145,1995,"Action, Crime, Drama, Sci-Fi, Thriller",64856,1995-09-03,Kathryn Bigelow
tt0114614,6,2005-10-02,Tank Girl,https://www.imdb.com/title/tt0114614/,movie,5.3,104,1995,"Action, Comedy, Sci-Fi",29200,1995-03-31,Rachel Talalay
tt0114622,1,2001-12-02,North Star,https://www.imdb.com/title/tt0114622/,movie,4.9,90,1996,"Action, Adventure, Crime, Drama, Western",1114,1996-01-03,Nils Gaup
tt0114681,8,2011-04-16,To Die For,https://www.imdb.com/title/tt0114681/,movie,6.8,106,1995,"Comedy, Crime, Drama, Thriller",42021,1995-05-20,Gus Van Sant
tt0114709,8,2001-07-12,Toy Story,https://www.imdb.com/title/tt0114709/,movie,8.3,81,1995,"Animation, Adventure, Comedy, Family, Fantasy",848190,1995-11-19,John Lasseter
tt0114732,8,2002-11-26,Les trois frères,https://www.imdb.com/title/tt0114732/,movie,7.2,105,1995,Comedy,5869,1995-12-13,"Didier Bourdon, Bernard Campan"
tt0114746,9,2001-12-03,Twelve Monkeys,https://www.imdb.com/title/tt0114746/,movie,8.0,129,1995,"Mystery, Sci-Fi, Thriller",560442,1995-12-08,Terry Gilliam
tt0114787,10,2001-01-26,Underground,https://www.imdb.com/title/tt0114787/,movie,8.1,170,1995,"Comedy, Drama, War",53251,1995-04-01,Emir Kusturica
tt0114814,8,2001-04-22,The Usual Suspects,https://www.imdb.com/title/tt0114814/,movie,8.5,106,1995,"Crime, Mystery, Thriller",951302,1995-01-25,Bryan Singer
tt0114952,8,2002-10-06,Wings of Courage,https://www.imdb.com/title/tt0114952/,movie,6.4,50,1995,"Adventure, Romance",601,1995-04-21,Jean-Jacques Annaud
tt0011508,8,2002-05-30,Neighbors,https://www.imdb.com/title/tt0011508/,short,7.6,18,1920,"Short, Comedy, Romance",3546,1920-12-12,"Edward F. Cline, Buster Keaton"
tt1152836,7,2010-04-14,Public Enemies,https://www.imdb.com/title/tt1152836/,movie,7.0,140,2009,"Biography, Crime, Drama, History",271263,2009-06-18,Michael Mann
tt0011541,9,2002-05-29,One Week,https://www.imdb.com/title/tt0011541/,short,8.1,25,1920,"Short, Comedy",6641,1920-08-29,"Edward F. Cline, Buster Keaton"
tt0115549,8,2000-10-20,Anna Oz,https://www.imdb.com/title/tt0115549/,movie,5.7,98,1996,"Drama, Mystery, Thriller",145,1996-10-02,Eric Rochant
tt1155592,8,2014-06-29,Man on Wire,https://www.imdb.com/title/tt1155592/,movie,7.7,94,2008,"Documentary, Biography, History",51131,2008-01-22,James Marsh
tt1156143,3,2012-06-18,Les herbes folles,https://www.imdb.com/title/tt1156143/,movie,6.2,104,2009,"Drama, Romance",3517,2009-05-20,Alain Resnais
tt0115638,8,2000-10-20,Beaumarchais l'insolent,https://www.imdb.com/title/tt0115638/,movie,6.7,100,1996,"Adventure, Comedy, History, Romance",1201,1996-03-20,Édouard Molinaro
tt0115658,9,2001-05-28,Bernie,https://www.imdb.com/title/tt0115658/,movie,7.2,87,1996,Comedy,3267,1996-11-27,Albert Dupontel
tt0115734,7,2007-12-09,Bottle Rocket,https://www.imdb.com/title/tt0115734/,movie,7.0,91,1996,"Comedy, Crime, Drama",67184,1996-02-21,Wes Anderson
tt0115751,9,2000-04-01,Breaking the Waves,https://www.imdb.com/title/tt0115751/,movie,7.9,159,1996,Drama,60009,1996-05-13,Lars von Trier
tt0115823,7,2000-10-23,Les caprices d'un fleuve,https://www.imdb.com/title/tt0115823/,movie,6.6,111,1996,"Adventure, Drama",271,1996-04-03,Bernard Giraudeau
tt0115856,6,2001-12-03,Chacun cherche son chat,https://www.imdb.com/title/tt0115856/,movie,6.8,91,1996,"Comedy, Romance",3130,1996-02-17,Cédric Klapisch
tt0115928,9,2001-04-12,Comment je me suis disputé... (ma vie sexuelle),https://www.imdb.com/title/tt0115928/,movie,6.8,178,1996,"Comedy, Drama, Romance",1292,1996-05-31,Arnaud Desplechin
tt0115964,7,2001-06-19,Crash,https://www.imdb.com/title/tt0115964/,movie,6.4,100,1996,Drama,49556,1996-05-17,David Cronenberg
tt1160022,8,2014-03-08,Rumba,https://www.imdb.com/title/tt1160022/,movie,6.9,77,2008,Comedy,1564,2008-08-31,"Bruno Romy, Fiona Gordon, Dominique Abel"
tt0116079,8,2001-02-18,Le dernier chaperon rouge,https://www.imdb.com/title/tt0116079/,short,7.3,26,1998,"Short, Fantasy, Musical",565,1998-04-29,Jan Kounen
tt1161426,8,2015-08-22,Iblard jikan,https://www.imdb.com/title/tt1161426/,video,6.8,30,2007,"Animation, Short, Fantasy",543,2007-07-04,Naohisa Inoue
tt0116213,2,2001-12-03,Eraser,https://www.imdb.com/title/tt0116213/,movie,6.1,115,1996,"Action, Drama, Thriller",100539,1996-06-11,Chuck Russell
tt0116282,9,2001-05-17,Fargo,https://www.imdb.com/title/tt0116282/,movie,8.1,98,1996,"Crime, Drama, Thriller",589759,1996-03-08,"Joel Coen, Ethan Coen"
tt0116365,7,2000-05-24,The Frighteners,https://www.imdb.com/title/tt0116365/,movie,7.1,110,1996,"Comedy, Fantasy, Horror",79355,1996-07-17,Peter Jackson
tt0116367,4,2001-05-25,From Dusk Till Dawn,https://www.imdb.com/title/tt0116367/,movie,7.2,108,1996,"Action, Crime, Horror",276287,1996-01-19,Robert Rodriguez
tt0116555,9,2001-07-08,"Hommes, femmes, mode d'emploi",https://www.imdb.com/title/tt0116555/,movie,6.0,122,1996,"Comedy, Drama",648,1996-08-28,Claude Lelouch
tt0011656,7,2002-05-30,The Scarecrow,https://www.imdb.com/title/tt0011656/,short,7.8,19,1920,"Comedy, Short, Family",3367,1920-11-07,"Edward F. Cline, Buster Keaton"
tt0116581,8,1970-01-01,Le huitième jour,https://www.imdb.com/title/tt0116581/,movie,7.6,118,1996,"Comedy, Drama",8695,1996-05-22,Jaco Van Dormael
tt0116583,2,2000-08-13,The Hunchback of Notre Dame,https://www.imdb.com/title/tt0116583/,movie,6.9,91,1996,"Animation, Drama, Family, Musical, Romance",135541,1996-06-19,"Gary Trousdale, Kirk Wise"
tt0116629,2,2000-08-13,Independence Day,https://www.imdb.com/title/tt0116629/,movie,7.0,145,1996,"Action, Adventure, Sci-Fi",512766,1996-06-25,Roland Emmerich
tt0116650,8,2003-07-28,Irma Vep,https://www.imdb.com/title/tt0116650/,movie,7.0,99,1996,"Comedy, Drama",4907,1996-05-15,Olivier Assayas
tt0116695,8,2007-06-10,Jerry Maguire,https://www.imdb.com/title/tt0116695/,movie,7.3,139,1996,"Comedy, Drama, Romance, Sport",232552,1996-12-06,Cameron Crowe
tt0116752,7,2009-12-09,Kauas pilvet karkaavat,https://www.imdb.com/title/tt0116752/,movie,7.7,97,1996,"Comedy, Drama",6568,1996-01-26,Aki Kaurismäki
tt1167660,5,2009-12-23,OSS 117: Rio ne répond plus,https://www.imdb.com/title/tt1167660/,movie,6.9,101,2009,"Action, Adventure, Comedy, Crime",12473,2009-04-15,Michel Hazanavicius
tt0116767,8,2000-09-22,Kizzu ritân,https://www.imdb.com/title/tt0116767/,movie,7.5,107,1996,"Crime, Drama, Sport",5185,1996-05-18,Takeshi Kitano
tt0116908,7,2001-05-14,The Long Kiss Goodnight,https://www.imdb.com/title/tt0116908/,movie,6.8,121,1996,"Action, Crime, Drama, Mystery, Thriller",70364,1996-10-07,Renny Harlin
tt0116922,9,2002-07-25,Lost Highway,https://www.imdb.com/title/tt0116922/,movie,7.6,134,1997,"Mystery, Thriller",124801,1997-01-15,David Lynch
tt0116996,7,2001-04-12,Mars Attacks!,https://www.imdb.com/title/tt0116996/,movie,6.3,106,1996,"Comedy, Sci-Fi",203726,1996-12-12,Tim Burton
tt0117002,5,2001-06-10,Mary Reilly,https://www.imdb.com/title/tt0117002/,movie,5.8,108,1996,"Drama, Horror, Romance, Thriller",13670,1996-02-23,Stephen Frears
tt0117040,9,2001-01-26,Microcosmos: Le peuple de l'herbe,https://www.imdb.com/title/tt0117040/,movie,7.9,80,1996,Documentary,10488,1996-05-31,"Marie Pérennou, Claude Nuridsany"
tt0117060,7,2001-01-26,Mission: Impossible,https://www.imdb.com/title/tt0117060/,movie,7.1,110,1996,"Action, Adventure, Thriller",373445,1996-05-20,Brian De Palma
tt0117204,8,2003-09-16,Thuong nho dong quê,https://www.imdb.com/title/tt0117204/,movie,7.0,116,1995,"Drama, Romance",101,1995-12-31,Dang Nhat Minh
tt0117318,7,2004-10-03,The People vs. Larry Flynt,https://www.imdb.com/title/tt0117318/,movie,7.3,130,1996,"Biography, Drama",85347,1996-10-13,Milos Forman
tt0117359,8,2007-04-16,Ponette,https://www.imdb.com/title/tt0117359/,movie,7.6,97,1996,Drama,3850,1996-09-10,Jacques Doillon
tt0117398,6,2001-10-18,La promesse,https://www.imdb.com/title/tt0117398/,movie,7.8,90,1996,Drama,6880,1996-09-07,"Luc Dardenne, Jean-Pierre Dardenne"
tt0117477,8,2000-10-20,Ridicule,https://www.imdb.com/title/tt0117477/,movie,7.4,102,1996,"Comedy, Drama, Romance",6973,1996-05-09,Patrice Leconte
tt0117500,7,2000-06-08,The Rock,https://www.imdb.com/title/tt0117500/,movie,7.4,136,1996,"Action, Adventure, Thriller",303085,1996-06-07,Michael Bay
tt0117545,8,2002-11-25,Sambolico,https://www.imdb.com/title/tt0117545/,short,4.8,29,1996,"Short, Drama",84,,Mika Kaurismäki
tt0117951,9,2001-07-08,Trainspotting,https://www.imdb.com/title/tt0117951/,movie,8.1,93,1996,Drama,614481,1996-02-23,Danny Boyle
tt0117958,8,2001-01-09,Trees Lounge,https://www.imdb.com/title/tt0117958/,movie,7.1,95,1996,"Comedy, Drama",13083,1996-05-11,Steve Buscemi
tt0117968,9,2000-08-13,Trois vies et une seule mort,https://www.imdb.com/title/tt0117968/,movie,7.0,123,1996,"Comedy, Crime",1144,1996-05-15,Raoul Ruiz
tt0118015,9,2001-04-08,Un air de famille,https://www.imdb.com/title/tt0118015/,movie,7.5,110,1996,"Comedy, Drama",4314,1996-05-17,Cédric Klapisch
tt0118158,7,2000-09-30,White Squall,https://www.imdb.com/title/tt0118158/,movie,6.6,129,1996,"Adventure, Drama",20517,1996-02-02,Ridley Scott
tt1182345,7,2010-08-07,Moon,https://www.imdb.com/title/tt1182345/,movie,7.9,97,2009,"Drama, Mystery, Sci-Fi",324369,2009-01-23,Duncan Jones
tt1183672,5,2010-07-16,La fille du RER,https://www.imdb.com/title/tt1183672/,movie,6.0,97,2009,Drama,1398,2009-03-18,André Téchiné
tt0118548,7,2000-06-05,Absolute Power,https://www.imdb.com/title/tt0118548/,movie,6.7,121,1997,"Action, Crime, Drama, Thriller",48396,1997-02-04,Clint Eastwood
tt1185616,8,2009-08-11,Vals Im Bashir,https://www.imdb.com/title/tt1185616/,movie,8.0,90,2008,"Documentary, Animation, Biography, Drama, History, Mystery, War",53793,2008-05-15,Ari Folman
tt0118564,7,2010-06-13,Affliction,https://www.imdb.com/title/tt0118564/,movie,7.0,114,1997,"Drama, Mystery, Thriller",14471,1997-08-28,Paul Schrader
tt0118583,9,2000-06-05,Alien: Resurrection,https://www.imdb.com/title/tt0118583/,movie,6.2,109,1997,"Action, Horror, Sci-Fi",220706,1997-11-06,Jean-Pierre Jeunet
tt0118636,7,2000-06-05,Apt Pupil,https://www.imdb.com/title/tt0118636/,movie,6.7,111,1998,"Crime, Drama, Thriller",34695,1998-09-09,Bryan Singer
tt1186369,8,2009-08-10,Le silence de Lorna,https://www.imdb.com/title/tt1186369/,movie,7.1,105,2008,Drama,8084,2008-05-19,"Luc Dardenne, Jean-Pierre Dardenne"
tt0118655,7,2002-07-05,Austin Powers: International Man of Mystery,https://www.imdb.com/title/tt0118655/,movie,7.0,94,1997,"Adventure, Comedy",214791,1997-04-29,Jay Roach
tt0118661,3,2001-12-03,The Avengers,https://www.imdb.com/title/tt0118661/,movie,3.8,89,1998,"Action, Adventure, Sci-Fi, Thriller",39942,1998-08-13,Jeremiah S. Chechik
tt0118694,9,2001-01-09,Faa yeung nin wa,https://www.imdb.com/title/tt0118694/,movie,8.1,98,2000,"Drama, Romance",115052,2000-05-20,Kar-Wai Wong
tt0118715,10,2003-07-18,The Big Lebowski,https://www.imdb.com/title/tt0118715/,movie,8.1,117,1998,"Comedy, Crime, Sport",697640,1998-01-18,"Joel Coen, Ethan Coen"
tt0118749,9,2000-11-06,Boogie Nights,https://www.imdb.com/title/tt0118749/,movie,7.9,155,1997,Drama,229361,1997-09-11,Paul Thomas Anderson
tt0118789,8,2002-09-10,Buffalo '66,https://www.imdb.com/title/tt0118789/,movie,7.5,110,1998,"Comedy, Drama, Romance",45342,1998-01-21,Vincent Gallo
tt0118799,8,2000-08-13,La vita è bella,https://www.imdb.com/title/tt0118799/,movie,8.6,116,1997,"Comedy, Drama, Romance, War",591956,1997-12-20,Roberto Benigni
tt0118819,6,2001-05-10,Carne trémula,https://www.imdb.com/title/tt0118819/,movie,7.4,103,1997,Drama,27162,1997-10-10,Pedro Almodóvar
tt0118843,9,2001-11-21,"Crna macka, beli macor",https://www.imdb.com/title/tt0118843/,movie,8.1,127,1998,"Comedy, Crime, Romance",49021,1998-06-01,Emir Kusturica
tt0118845,8,2003-06-28,Chun gwong cha sit,https://www.imdb.com/title/tt0118845/,movie,7.8,96,1997,"Drama, Romance",20765,1997-05-17,Kar-Wai Wong
tt0118851,8,2000-06-06,Chinese Box,https://www.imdb.com/title/tt0118851/,movie,6.3,99,1997,"Drama, Romance",3035,1997-09-04,Wayne Wang
tt0118880,3,2001-12-03,Con Air,https://www.imdb.com/title/tt0118880/,movie,6.9,115,1997,"Action, Crime, Thriller",267292,1997-06-02,Simon West
tt0118884,6,2000-06-05,Contact,https://www.imdb.com/title/tt0118884/,movie,7.4,150,1997,"Drama, Mystery, Sci-Fi, Thriller",244678,1997-07-11,Robert Zemeckis
tt0118929,8,2000-06-05,Dark City,https://www.imdb.com/title/tt0118929/,movie,7.6,100,1998,"Mystery, Sci-Fi, Thriller",182545,1998-02-25,Alex Proyas
tt0118978,8,2007-05-20,Dieu seul me voit,https://www.imdb.com/title/tt0118978/,movie,7.0,120,1998,"Comedy, Romance",468,1998-06-03,Bruno Podalydès
tt0118996,9,2001-04-17,Dobermann,https://www.imdb.com/title/tt0118996/,movie,6.6,103,1997,"Action, Crime, Thriller",16355,1997-06-18,Jan Kounen
tt0119008,8,2008-11-16,Donnie Brasco,https://www.imdb.com/title/tt0119008/,movie,7.7,127,1997,"Biography, Crime, Drama",266053,1997-02-24,Mike Newell
tt1190080,3,2011-02-13,2012,https://www.imdb.com/title/tt1190080/,movie,5.8,158,2009,"Action, Adventure, Sci-Fi",342304,2009-11-11,Roland Emmerich
tt0119038,9,2000-02-28,Le dîner de cons,https://www.imdb.com/title/tt0119038/,movie,7.7,80,1998,Comedy,35878,1998-04-15,Francis Veber
tt0119092,7,2000-06-05,Face,https://www.imdb.com/title/tt0119092/,movie,6.7,105,1997,"Crime, Drama, Thriller",4141,1997-09-03,Antonia Bird
tt0119094,8,2000-06-18,Face/Off,https://www.imdb.com/title/tt0119094/,movie,7.3,138,1997,"Action, Crime, Sci-Fi, Thriller",338655,1997-06-19,John Woo
tt0119116,9,1970-01-01,The Fifth Element,https://www.imdb.com/title/tt0119116/,movie,7.7,126,1997,"Action, Adventure, Sci-Fi",419111,1997-05-07,Luc Besson
tt0119164,8,2001-01-26,The Full Monty,https://www.imdb.com/title/tt0119164/,movie,7.2,91,1997,"Comedy, Drama",95903,1997-08-13,Peter Cattaneo
tt0119174,7,2000-06-18,The Game,https://www.imdb.com/title/tt0119174/,movie,7.8,129,1997,"Action, Drama, Mystery, Thriller",330085,1997-09-03,David Fincher
tt0119177,8,2001-04-22,Gattaca,https://www.imdb.com/title/tt0119177/,movie,7.8,106,1997,"Drama, Sci-Fi, Thriller",271428,1997-09-07,Andrew Niccol
tt0119217,8,2001-12-03,Good Will Hunting,https://www.imdb.com/title/tt0119217/,movie,8.3,126,1997,"Drama, Romance",818320,1997-12-02,Gus Van Sant
tt0119250,8,2001-12-03,Hana-bi,https://www.imdb.com/title/tt0119250/,movie,7.8,103,1997,"Crime, Drama, Romance, Thriller",26188,1997-09-03,Takeshi Kitano
tt0119282,1,2000-06-18,Hercules,https://www.imdb.com/title/tt0119282/,movie,7.3,93,1997,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",195259,1997-06-13,"Ron Clements, John Musker"
tt1193138,8,2010-04-11,Up in the Air,https://www.imdb.com/title/tt1193138/,movie,7.4,109,2009,"Comedy, Drama, Romance",310210,2009-09-05,Jason Reitman
tt0119314,7,2001-05-17,The Horse Whisperer,https://www.imdb.com/title/tt0119314/,movie,6.6,169,1998,"Drama, Romance, Western",37909,1998-05-15,Robert Redford
tt0119349,8,2010-08-21,The Ice Storm,https://www.imdb.com/title/tt0119349/,movie,7.4,112,1997,Drama,52189,1997-05-12,Ang Lee
tt0119360,3,2000-08-13,In & Out,https://www.imdb.com/title/tt0119360/,movie,6.4,90,1997,"Comedy, Romance",37446,1997-09-10,Frank Oz
tt0119396,7,2000-08-13,Jackie Brown,https://www.imdb.com/title/tt0119396/,movie,7.5,154,1997,"Crime, Drama, Thriller",303147,1997-12-08,Quentin Tarantino
tt1194612,9,2017-11-24,Into Eternity: A Film for the Future,https://www.imdb.com/title/tt1194612/,movie,7.4,75,2010,Documentary,2787,2010-01-06,Michael Madsen
tt1194616,6,2011-03-01,LOL (Laughing Out Loud) ®,https://www.imdb.com/title/tt1194616/,movie,6.3,103,2008,"Comedy, Romance",8089,2008-10-27,Lisa Azuelos
tt0119485,7,2000-03-12,Kundun,https://www.imdb.com/title/tt0119485/,movie,7.0,134,1997,"Biography, Drama, History, War",25266,1997-12-11,Martin Scorsese
tt0119488,8,2000-08-13,L.A. Confidential,https://www.imdb.com/title/tt0119488/,movie,8.2,138,1997,"Crime, Drama, Mystery, Thriller",513383,1997-05-14,Curtis Hanson
tt0119528,5,2001-12-03,Liar Liar,https://www.imdb.com/title/tt0119528/,movie,6.9,86,1997,"Comedy, Fantasy",271602,1997-03-18,Tom Shadyac
tt0119535,7,2001-04-12,A Life Less Ordinary,https://www.imdb.com/title/tt0119535/,movie,6.4,103,1997,"Comedy, Crime, Fantasy, Romance",33565,1997-10-24,Danny Boyle
tt0119567,2,2001-04-18,The Lost World: Jurassic Park,https://www.imdb.com/title/tt0119567/,movie,6.6,129,1997,"Action, Adventure, Sci-Fi",363360,1997-05-19,Steven Spielberg
tt0119668,8,2000-08-13,Midnight in the Garden of Good and Evil,https://www.imdb.com/title/tt0119668/,movie,6.6,155,1997,"Crime, Drama, Mystery, Thriller",35838,1997-11-17,Clint Eastwood
tt0119675,5,2000-08-13,Mimic,https://www.imdb.com/title/tt0119675/,movie,5.9,105,1997,"Horror, Sci-Fi",44477,1997-06-30,Guillermo del Toro
